Time,TempMeasured,TempCalibrated
0.0,66.97362372041627,65.0
0.07035175879396985,63.95269049403342,65.3092175934321
0.1407035175879397,65.32911533628051,65.61720255483182
0.21105527638190955,65.66656905649258,65.92272716579961
0.2814070351758794,66.8477255207346,66.22457351561451
0.3517587939698492,63.761126015168145,66.52153835618343
0.4221105527638191,66.07533231523774,66.81243789854108
0.49246231155778897,65.89643672861058,67.09611253178002
0.5628140703517588,67.72897652264699,67.37143144559991
0.6331658291457286,67.63999193644496,67.63729713804901
0.7035175879396984,67.19041543363085,67.89264979048899
0.7738693467336684,67.7160347562625,68.13647149234282
0.8442211055276382,67.38658587239837,68.367790298785
0.914572864321608,69.44987279974829,68.58568410519868
0.9849246231155779,68.42904726864077,68.78928432295517
1.0552763819095476,70.06904665663944,68.977779341863
1.1256281407035176,68.74936991117731,69.15041776548426
1.1959798994974875,72.82024051296045,69.30651140642115
1.2663316582914572,68.58622328145123,69.44543802963285
1.3366834170854272,71.2761081938789,69.56664383284694
1.4070351758793969,72.91195968210863,69.66964565417761
1.4773869346733668,69.71359834689501,69.75403289815083
1.5477386934673367,67.6412856498296,69.81946917245821
1.6180904522613064,69.79640049240197,69.86569362891548
1.6884422110552764,71.2919330959643,69.89252200327985
1.7587939698492463,69.75115379269896,69.89984734978137
1.829145728643216,70.05133403567065,69.88764046744006
1.899497487437186,70.47551833788383,69.85595001646968
1.9698492462311559,69.1363060406259,69.80490232430378
2.040201005025126,70.02893064718775,69.7347008820175
2.1105527638190953,71.82011012699742,69.6456255331525
2.180904522613065,69.22506337613677,69.53803135817842
2.251256281407035,69.69276789229421,69.41234725903809
2.321608040201005,67.71672520287339,69.26907424941845
2.391959798994975,69.99160448047671,69.10878345756315
2.4623115577889445,71.39603300727764,68.93211384958774
2.5326633165829144,70.52003090693485,68.73976968237332
2.6030150753768844,69.05073695630945,68.53251769619212
2.6733668341708543,69.88712962790909,68.31118405825568
2.7437185929648242,68.89229797007042,68.0766510693702
2.8140703517587937,66.07778554266427,67.82985364682658
2.8844221105527637,68.38290251964587,67.5717755975459
2.9547738693467336,68.54067855559109,67.30344569633641
3.0251256281407035,65.83411004842316,67.02593358489545
3.0954773869346734,67.48865602097871,66.7403455079038
3.1658291457286434,64.6356563680037,66.44781990320989
3.236180904522613,67.07629346446309,66.1495228636826
3.306532663316583,62.94291323545949,65.84664348882309
3.3768844221105527,66.11991463096334,65.54038914466524
3.4472361809045227,65.88962831054668,65.23198065086063
3.5175879396984926,65.45360129075242,64.92264741413318
3.587939698492462,65.77512625387158,64.61362252750337
3.658291457286432,64.83773902018048,64.30613785481773
3.728643216080402,62.82649125191173,64.00141912017826
3.798994974874372,61.709548851381406,63.70068102184648
3.869346733668342,63.47545197663013,63.40512239009996
3.9396984924623117,61.98387971739034,63.11592140834315
4.010050251256281,64.02645842843106,62.834230916522664
4.080402010050252,62.37663457658858,62.561173815569155
4.150753768844221,60.93136651666395,62.29783859118478
4.221105527638191,61.75446282289173,62.04527497481989
4.291457286432161,63.423104343523015,61.804489759135585
4.36180904522613,63.415329077227014,61.5764427846328
4.432160804020101,63.461925512492144,61.36204311344651
4.50251256281407,59.65786396879657,61.16214540555744
4.57286432160804,60.50836690389821,60.97754651186661
4.64321608040201,61.13449166324042,60.80898229771398
4.71356783919598,59.03872442424169,60.65712470950328
4.78391959798995,59.89805495555254,60.52257909612656
4.8542713567839195,63.0374936520425,60.40588179586596
4.924623115577889,60.28248583735831,60.307497998391945
4.994974874371859,63.81959270691261,60.227819890380864
5.065326633165829,60.30192330190275,60.16716509214379
5.135678391959799,56.63992204223091,60.12577539149878
5.206030150753769,59.002857314925315,60.10381577993375
5.276381909547738,58.560057305885515,60.10137379490196
5.346733668341709,62.771084810678694,60.118459170872065
5.417085427135678,61.35173007927269,60.15500380052369
5.4874371859296485,59.40385623654527,60.21086200624313
5.557788944723618,59.69308749596485,60.28581112083713
5.628140703517587,72.24533933445034,60.37955237514956
5.698492462311558,72.89907077107779,60.49171208904295
5.768844221105527,73.19299895715623,60.621843160997116
5.839195979899498,74.32372708932351,60.769426850387006
5.909547738693467,72.37837406537633,60.93387484533494
5.9798994974874375,73.3594855229665,61.114531607894385
6.050251256281407,72.70724876879564,61.31067698721645
6.1206030150753765,71.57652359802685,61.52152909028246
6.190954773869347,73.91511297454902,61.74624739875888
6.261306532663316,73.40555660277309,61.983936119549924
6.331658291457287,62.23110249762316,62.2336477556916
6.402010050251256,63.715549561861536,62.4943868833526
6.472361809045226,64.44666156330824,62.765114119885624
6.542713567839196,61.75250793160909,63.044750267111525
6.613065326633166,62.60131554263896,63.33218061331984
6.683417085427136,63.55234060015794,63.62625937683663
6.7537688442211055,63.417481181881186,63.92581427344631
6.824120603015075,63.695902829146,64.22965118946047
6.894472361809045,65.61179152501978,64.53655894180527
6.964824120603015,63.40646152879834,64.84531410615243
7.035175879396985,63.96059283421579,65.15468589384757
7.105527638190955,65.57436737939828,65.46344105819473
7.175879396984924,65.2581170541756,65.77034881053952
7.2462311557788945,69.13966920611676,66.07418572655368
7.316582914572864,66.47616565968552,66.37374062316337
7.386934673366834,64.70236858489042,66.66781938668015
7.457286432160804,63.90806541887226,66.95524973288848
7.527638190954773,65.08959206882757,67.23488588011438
7.597989949748744,62.20685746647051,67.5056131166474
7.668341708542713,68.76931842382726,67.7663522443084
7.738693467336684,67.39629018263976,68.01606388045008
7.809045226130653,68.47089471854775,68.25375260124112
7.8793969849246235,68.45057952029971,68.47847090971753
7.949748743718593,69.92201967079937,68.68932301278355
8.020100502512562,70.03939126463555,68.88546839210561
8.090452261306533,69.58786176432837,69.06612515466506
8.160804020100503,71.77864739149248,69.230573149613
8.231155778894472,68.97418214504808,69.37815683900288
8.301507537688442,69.28366057255337,69.50828791095705
8.371859296482413,69.52889040548042,69.62044762485044
8.442211055276381,70.42618431875572,69.71418887916286
8.512562814070352,71.56438062733493,69.78913799375687
8.582914572864322,70.02932705934695,69.84499619947631
8.65326633165829,71.99350267286324,69.88154082912793
8.72361809045226,69.41735538996062,69.89862620509804
8.793969849246231,68.81019185522788,69.89618422006625
8.864321608040202,69.21046304032963,69.87422460850122
8.93467336683417,71.80101499608008,69.83283490785621
9.00502512562814,67.82687553484055,69.77218010961914
9.075376884422111,69.8248166232032,69.69250200160805
9.14572864321608,70.97454192894963,69.59411820413405
9.21608040201005,69.47053744677436,69.47742090387344
9.28643216080402,66.3907158391561,69.34287529049672
9.35678391959799,68.98531441556354,69.19101770228602
9.42713567839196,66.8947297342641,69.0224534881334
9.49748743718593,69.11584429121548,68.83785459444256
9.5678391959799,70.01872592636306,68.63795688655348
9.638190954773869,64.2218096030114,68.42355721536721
9.708542713567839,69.62712215008357,68.19551024086441
9.77889447236181,67.2056168410007,67.95472502518011
9.849246231155778,64.80840087497184,67.70216140881523
9.919597989949748,65.61061431446394,67.43882618443085
9.989949748743719,68.90136832443287,67.16576908347733
10.06030150753769,66.03010460998576,66.88407859165686
10.130653266331658,67.805969627491,66.59487760990004
10.201005025125628,66.75471049533415,66.29931897815354
10.271356783919598,66.41066821205074,65.99858087982176
10.341708542713567,66.50447352459474,65.69386214518227
10.412060301507537,66.35651302901675,65.38637747249663
10.482412060301508,66.73331501736331,65.07735258586682
10.552763819095476,64.9051741642009,64.76801934913937
10.623115577889447,61.70485902775279,64.45961085533476
10.693467336683417,64.72070651506712,64.15335651117691
10.763819095477388,63.893255422430244,63.850477136317394
10.834170854271356,63.34703952956981,63.552180096790124
10.904522613065327,63.08140194269506,63.2596544920962
